CODIGO;DESCRIPCION;LATITUD;LONGITUD;DIRECION;CP;POBLACION;PROVINCIA;PAIS;CERCANIAS;FEVE;COMUN
60914;UNIVERSIDAD DE ALICANTE                 ;38.3847998;-0.5281080;Carretera de San Vicente del Raspeig - Estacion Ferrocarril, S/N;03690;ALICANTE/ALACANT;MADRID;ESPAÑA;SI;NO;
61001;POZO-CANADA (APT)                       ;38.8034670;-1.7236350;;;POZO CAÑADA;ALBACETE;ESPAÑA;NO;NO;
61002;LOS HITOS (APT)                         ;;;;;HELLÍN;ALBACETE;ESPAÑA;NO;NO;
61003;NAVAJUELOS (APT)                        ;38.7181670;-1.6830360;;;TOBARRA;ALBACETE;ESPAÑA;NO;NO;
61004;TOBARRA (APT-CGD)                       ;38.5970260;-1.7012760;;;TOBARRA;ALBACETE;ESPAÑA;NO;NO;
61005;HELLÍN                                  ;38.5087760;-1.6884370;Paseo Yutera del Carmen, S/N;02400;HELLÍN;ALBACETE;ESPAÑA;NO;NO;
61006;MINATEDA (APT)                          ;;;;;HELLÍN;ALBACETE;ESPAÑA;NO;NO;
61007;AGRAMON (APT)                           ;38.4027670;-1.6302370;;;HELLÍN;ALBACETE;ESPAÑA;NO;NO;
61008;MINAS  (APT)                            ;;;;;HELLÍN;ALBACETE;ESPAÑA;NO;NO;
61009;CALASPARRA                              ;38.2692600;-1.6801090;Calle Estacion Ferrocarril, 8;30420;CALASPARRA;MURCIA;ESPAÑA;NO;NO;
61011;LA MACETUA (APD)                        ;;;;;CIEZA;MURCIA;ESPAÑA;NO;NO;
61012;CIEZA                                   ;38.2466090;-1.4217020;Calle Estacion Ferrocarril, 34;30530;CIEZA;MURCIA;ESPAÑA;NO;NO;
61013;BLANCA-ABARAN                           ;38.2289680;-1.3373110;;;ABARÁN;MURCIA;ESPAÑA;NO;NO;
61015;ARCHENA-FORTUNA                         ;38.1313200;-1.2360370;Calle Estacion Ferrocarril, S/N;30627;MOLINA DE SEGURA;MURCIA;ESPAÑA;NO;NO;
61016;LORQUI-CEUTI (APD)                      ;;;;;LORQUÍ;MURCIA;ESPAÑA;NO;NO;
61017;ALGUAZAS-MOLINA                         ;38.0556200;-1.2464230;;;ALGUAZAS;MURCIA;ESPAÑA;NO;NO;
61018;LAS TORRES DE COTILLAS (APD)            ;38.0284870;-1.2360040;;;TORRES DE COTILLAS (LAS);MURCIA;ESPAÑA;NO;NO;
61019;SANTA BARBARA DEL SEGURA (CGD)          ;;;;;MOLINA DE SEGURA;MURCIA;ESPAÑA;NO;NO;
61100;ALCANTARILLA                            ;37.9721600;-1.2157430;;;ALCANTARILLA;MURCIA;ESPAÑA;SI;NO;
61200;MURCIA                                  ;37.97465  ;-1.1299555;Plaza de la Industria, S/N;30002;MURCIA;MURCIA;ESPAÑA;SI;NO;
61202;BENIAJAN                                ;37.9707650;-1.0799380;;;MURCIA;MURCIA;ESPAÑA;SI;NO;
61203;TORREAGUERA (APD)                       ;37.9840650;-1.0518380;;;MURCIA;MURCIA;ESPAÑA;SI;NO;
61300;ALQUERIAS-SANTOMERA                     ;37.9996400;-1.0263050;;;MURCIA;MURCIA;ESPAÑA;SI;NO;
61301;CANTERAS (APT)                          ;37.9678410;-0.9535640;;;MURCIA;MURCIA;ESPAÑA;NO;NO;
61302;RIQUELME-SUCINA                         ;37.8956650;-0.9748390;;;MURCIA;MURCIA;ESPAÑA;NO;NO;
61303;BALSICAS-MAR MENOR                      ;37.8188400;-0.9508910;Calle Mar Menor, S/N;30591;TORRE-PACHECO;MURCIA;ESPAÑA;SI;NO;
61304;TORRE-PACHECO                           ;37.7469050;-0.9670780;Avenida Estacion Ferrocarril, S/N;30700;TORRE-PACHECO;MURCIA;ESPAÑA;SI;NO;
61305;LA PALMA-POZO ESTRECHO (APT)            ;37.7014650;-0.9796390;;;CARTAGENA;MURCIA;ESPAÑA;NO;NO;
61306;BARRIO DEL PERAL (APD)                  ;;;;;CARTAGENA;MURCIA;ESPAÑA;NO;NO;
61307;CARTAGENA                               ;37.6049670;-0.9751220;Plaza de Mejico, 2;30203;CARTAGENA;MURCIA;ESPAÑA;NO;NO;
62001;BENIEL                                  ;38.0447361;-0.9994472;Camino de la Estacion, 15;30130;BENIEL;MURCIA;ESPAÑA;SI;NO;
62002;ORIHUELA-MIGUEL HERNÁNDEZ               ;38.0779194;-0.94445  ;Avenida Teodomiro, 68;03300;ORIHUELA;ALICANTE/ALACANT;ESPAÑA;SI;NO;
62003;CALLOSA DE SEGURA                       ;38.1235694;-0.8732888;Paseo Estacion Ferrocarril, S/N;03360;CALLOSA DE SEGURA;ALICANTE/ALACANT;ESPAÑA;SI;NO;
62100;ALBATERA-CATRAL                         ;38.1670972;-0.8383583;Camino de la Estacion, 16;03349;SAN ISIDRO;ALICANTE/ALACANT;ESPAÑA;SI;NO;
62101;CREVILLENT                              ;38.2245805;-0.7817972;Barrio Estacion Ferrocarril, S/N;03330;CREVILLENT;ALICANTE/ALACANT;ESPAÑA;SI;NO;
62102;ELCHE/ELX CARRÚS                        ;38.2690055;-0.7063555;Avenida de la Libertad, S/N;03201;ELCHE/ELX;ALICANTE/ALACANT;ESPAÑA;SI;NO;
62103;ELCHE PARQUE/ELX PARC                   ;38.2717784;-0.6952109;Avenida del Ferrocarril, 10;03202;ELCHE/ELX;ALICANTE/ALACANT;ESPAÑA;SI;NO;
62104;TORRELLANO                              ;38.2896027;-0.5825138;Calle Casa Campo Torrellano Alto P3, 82;03320;ELCHE/ELX;ALICANTE/ALACANT;ESPAÑA;SI;NO;
62108;ELX-MERCANCIAS                          ;38.2785340;-0.6536870;;;ELCHE/ELX;ALICANTE/ALACANT;ESPAÑA;SI;NO;
62109;SANT GABRIEL                            ;38.3287722;-0.5089444;Avenida de Elche, S/N;03005;ALICANTE/ALACANT;ALICANTE/ALACANT;ESPAÑA;SI;NO;
64001;LA FONT DE LA FIGUERA (APT)             ;38.8029650;-0.8718230;;;FONT DE LA FIGUERA (LA);VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
64002;LA PARRILLA (APT)                       ;;;;;MOGENTE/MOIXENT;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
64003;MOIXENT/MOGENTE                         ;38.8776138;-0.7536722;Calle Estacion de Ferrocarril, S/N;46640;MOGENTE/MOIXENT;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64004;VALLADA (APT-CGD)                       ;38.9088166;-0.6902666;Avenida de L'Antiga Estacio, 3;46691;VALLADA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64005;MONTESA (APT)                           ;38.9428444;-0.6411055;Calle Estacion de Ferrocarril, S/N;46692;MONTESA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64006;ALCUDIA                                 ;38.9690638;-0.5864111;Calle Pintor Sorolla, S/N;46690;ALCÚDIA DE CRESPINS (L');VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64007;L'ÈNOVA MANUEL                          ;39.0501935;-0.4778516;Carrer Bonavista, 42;46660;MANUEL;;ESPAÑA;SI;NO;
64100;XÀTIVA                                  ;38.9920972;-0.5244888;Plaça de L'Estacio, S/N;46800;XÀTIVA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64101;MANUEL-L'ENOVA                          ;39.0501560;-0.4776180;;;MANUEL;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64102;LA POBLA LLARGA                         ;39.083475 ;-0.4697027;Barrio Estacion Ferrocarril, S/N;46670;POBLA LLARGA (LA);VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64103;CARCAIXENT                              ;39.1204694;-0.4543833;Glorieta Estacion Ferrocarril, S/N;46740;CARCAIXENT;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64104;ALZIRA                                  ;39.1531194;-0.4506000;Calle Estacion Ferrocarril, S/N;46600;ALZIRA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64105;ALGEMESÍ                                ;39.1931111;-0.4409083;Calle Estacion Ferrocarril, S/N;46680;ALGEMESÍ;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64107;BENIFAIÓ-ALMUSSAFES                     ;39.2842194;-0.4299500;Plaza Estacion Ferrocarril, S/N;46450;BENIFAIÓ;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64200;SILLA                                   ;39.3617388;-0.4149472;Calle Estacion Ferrocarril, S/N;46460;SILLA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64201;CATARROJA                               ;39.3999611;-0.3991916;Ronda del Este, S/N;46470;CATARROJA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64202;MASSANASSA                              ;39.4091638;-0.3953194;Calle Garcia Lorca, S/N;46470;MASSANASSA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
64203;ALFAFAR-BENETÚSSER                      ;39.4223277;-0.3926   ;Doctor Antonio Muñoz, S/N;46910;ALFAFAR;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65000;VALENCIA-ESTACIÒ DEL NORD               ;39.4669346;-0.3771842;Calle Xativa, 24;46007;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;VALEN
65001;ROCA-CÚPER                              ;39.5261277;-0.3237777;Calle Ferrocarril, S/N;46550;MELIANA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65002;VALENCIA F.S.L-HOSPITAL LA FE           ;39.4414666;-0.3698944;Avenida Ausias March, S/N;46026;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65003;VALENCIA-CABANYAL                       ;39.4689527;-0.3345694;Avenida Blasco Ibañez, S/N;46022;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65004;EL MAGISTRE (APT)                       ;39.4877250;-0.3315650;;;ALBORAYA;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
65005;ALBUIXECH                               ;39.5433   ;-0.3205777;Avenida Virgen Albuixech, 23;46550;ALBUIXECH;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65006;MASSALFASSAR-ALBUIXECH                  ;39.5556333;-0.3182861;Carrer Estacio Ferrocarril, S/N;46560;MASSALFASSAR;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65007;EL PUIG                                 ;39.5882111;-0.3116472;Calle Camino Estacion Ferrocarril, S/N;46540;PUIG DE SANTA MARIA (EL);VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65008;PUÇOL                                   ;39.6171903;-0.3048578;Calle Felipe Sebastian, S/N;46530;PUÇOL;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65009;GRAO DE VALENCI                         ;;;;;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
65010;VALENCIA-PUERTO                         ;;;;;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
65011;GRAO-VALENCIA                           ;;;;;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
65100;EL COSCOLLAR (APT)                      ;;;;;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
65200;SAGUNT/SAGUNTO                          ;39.6756611;-0.2715972;Carretera N-340 - Estacion Ferrocarril, S/N;46500;SAGUNTO/SAGUNT;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65201;LES VALLS                               ;39.7192801;-0.2397542;Calle Despoblado, S/N;46500;SAGUNTO/SAGUNT;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
65202;ALMENARA                                ;39.7487555;-0.2183805;Calle Estacion Ferrocarril, S/N;12590;ALMENARA;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65203;LA LLOSA                                ;39.7680118;-0.2030695;Calle Despoblado, S/N;12591;LLOSA (LA);CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65204;CHILCHES                                ;39.7825944;-0.1903333;Plaza Jardin, S/N;12592;CHILCHES/XILXES;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65205;MONCOFA                                 ;39.8208638;-0.1626861;Calle Estacion de Ferrocarril, S/N;12593;NULES;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65206;NULES-LA VILAVELLA                      ;39.8531222;-0.1527555;Calle Ramon Lluch, S/N;12520;NULES;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65207;BURRIANA-ALQUERÍAS NIÑO PERDIDO         ;39.8964287;-0.1038666;Calle Estacion Ferrocarril, S/N;12530;BORRIANA/BURRIANA;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65208;VILA-REAL                               ;39.9330222;-0.0967722;Avenida de Francia, 14;12540;VILA-REAL;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65209;ALMASSORA/ALMAZORA                      ;39.9548444;-0.0767722;Carrer Estacio Ferrocarril, S/N;12550;ALMAZORA/ALMASSORA;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65222;DESCONOCIDO                             ;40.7536480;0.61443800;;;ALDEA (L');;ESPAÑA;NO;NO;
65300;CASTELLÓ                                ;39.9882552;-0.0524126;Calle Pintor Oliet, 2;12006;CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65301;LES PALMES                              ;40.0213050;-0.0009230;;;CASTELLÓN DE LA PLANA/CASTELLÓ DE LA PLANA;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65302;BENICASSIM                              ;;;;;BENICASIM/BENICÀSSIM;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65303;LAS VILLAS DE BENICASIM (APD)           ;;;;;BENICASIM/BENICÀSSIM;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65304;ORPESA/OROPESA DEL MAR                  ;40.0922580;0.13986100;Plaça L'Estacio Ferrocarril, S/N;12594;OROPESA DEL MAR/ORPESA;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65305;CABANES                                 ;;;;;CABANES;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65306;TORREBLANCA                             ;40.2122110;0.19877900;Carrer de L'Estacio, 47;12596;TORREBLANCA;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65307;ALCOSSEBRE (APT)                        ;;;;;ALCALÀ DE XIVERT;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65308;ALCALÀ DE XIVERT                        ;40.3046900;0.22871700;Passeig Herois del Marroc, S/N;12570;ALCALÀ DE XIVERT;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65309;SANTA MAGDALENA DE PULPIS               ;40.3584630;0.29437000;;;SANTA MAGDALENA DE PULPIS;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65310;PENISCOLA (APT)                         ;;;;;PENÍSCOLA/PEÑÍSCOLA;CASTELLÓN/CASTELLÓ;ESPAÑA;NO;NO;
65311;BENICARLÓ-PEÑÍSCOLA                     ;40.4276390;0.41521700;Plaza Estacion Ferrocarril, S/N;12580;BENICARLÓ;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65312;VINARÒS                                 ;40.4716820;0.45572700;Plaza Estacion Ferrocarril, S/N;12500;VINARÒS;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65314;ULLDECONA-ALCANAR-LA SÉNIA              ;40.5959240;0.44927000;Passeig de L'Estacio, S/N;43550;ULLDECONA;TARRAGONA;ESPAÑA;NO;NO;
65315;FREGINALS (APT)                         ;;;;;FREGINALS;TARRAGONA;ESPAÑA;NO;NO;
65316;SANTA BARBARA                           ;;;;;SANTA BÀRBARA;TARRAGONA;ESPAÑA;NO;NO;
65317;MIANES (APT)                            ;;;;;TORTOSA;TARRAGONA;ESPAÑA;NO;NO;
65318;BENICÀSSIM                              ;40.0579451;0.05776460;Plaza Estacion Ferrocarril, S/N;12560;BENICASIM/BENICÀSSIM;CASTELLÓN/CASTELLÓ;ESPAÑA;SI;NO;
65400;TORTOSA                                 ;40.8073390;0.52293700;Calle Poeta Vicente I Garcia, 6 - 12;43500;TORTOSA;TARRAGONA;ESPAÑA;NO;NO;
65401;CAMP-REDÓ                               ;40.7591350;0.55583400;Calle Estacio de Ferrocarril, S/N;43897;TORTOSA;TARRAGONA;ESPAÑA;NO;NO;
65402;L'ALDEA-AMPOSTA                         ;40.7535420;0.61431400;Calle Arrabal de Ramon, S/N;43896;ALDEA (L');TARRAGONA;ESPAÑA;NO;NO;
65403;CAMARLES-DELTEBRE                       ;40.7747570;0.67164700;Calle Estacion Ferrocarril, S/N;43894;CAMARLES;TARRAGONA;ESPAÑA;NO;NO;
65404;L'AMPOLLA-PERELLÓ-DELTEBRE              ;40.8120110;0.70822100;Plaça Francesc Macia, S/N;43895;AMPOLLA (L');TARRAGONA;ESPAÑA;SI;NO;
65405;L'AMETLLA DE MAR                        ;40.8861880;0.80042700;Carrer Goya, S/N;43860;AMETLLA DE MAR (L');TARRAGONA;ESPAÑA;NO;NO;
65406;VANDELLOS (APT)                         ;40.9843500;0.90540200;;;VANDELLÒS I L'HOSPITALET DE L'INFANT;TARRAGONA;ESPAÑA;NO;NO;
65407;L'HOSPITALET DE L'INFANT                ;40.9958630;0.92073300;Carrer L'Estacio Ferrocarril, S/N;43890;VANDELLÒS I L'HOSPITALET DE L'INFANT;TARRAGONA;ESPAÑA;NO;NO;
65408;MONT-ROIG DEL CAMP                      ;41.0449630;0.99072200;Carretera N-340 - Partida Poblas, S/N;43892;MONT-ROIG DEL CAMP;TARRAGONA;ESPAÑA;NO;NO;
65409;CAMBRILS                                ;41.0816480;1.0460550 ;Avenida Virgen de Montserrat, S/N;43850;CAMBRILS;TARRAGONA;ESPAÑA;SI;NO;
65410;SALOU                                   ;41.0774380;1.12920500;Calle Carles Roig, S/N;43840;SALOU;TARRAGONA;ESPAÑA;SI;NO;
65411;SALOU - PORT AVENTURA                   ;41.0870700;1.14548600;Avenida Joan Fuster, S/N;43840;SALOU;TARRAGONA;ESPAÑA;NO;NO;
65412;TRES CAMINS                             ;41.1074390;1.20608600;;;SALOU;TARRAGONA;ESPAÑA;NO;NO;
65413;LA PINEDA                               ;41.1071790;1.23050400;;;VILA-SECA;TARRAGONA;ESPAÑA;NO;NO;
65420;L'HOSPITALET DE L'INFANT                ;40.9958630;0.92073300;;;VANDELLÒS I L'HOSPITALET DE L'INFANT;TARRAGONA;ESPAÑA;NO;NO;
65422;CAMBRILS                                ;41.0816480;1.0460550 ;Avda. Charles Darwin;43850;CAMBRILS;TARRAGONA;ESPAÑA;SI;NO;
65555;VALENCIA ENLACE                         ;39.4650640;-0.3774330;;;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;VALEN
66001;ONTÍGOLA                                ;40.0008270;-3.5728960;Calle Camino Estacion Ferrocarril, S/N;45340;ONTÍGOLA;TOLEDO;ESPAÑA;NO;NO;
66002;OCAÑA                                   ;39.9646630;-3.4859600;Calle Estacion Ferrocarril, S/N;45300;OCAÑA;TOLEDO;ESPAÑA;NO;NO;
66003;NOBLEJAS                                ;39.9725080;-3.4425830;Paseo Estacion Ferrocarril, S/N;45350;NOBLEJAS;TOLEDO;ESPAÑA;NO;NO;
66004;VILLARRUBIA DE SANTIAGO                 ;39.9664310;-3.3678460;Calle Estacion Ferrocarril, S/N;45360;VILLARRUBIA DE SANTIAGO;TOLEDO;ESPAÑA;NO;NO;
66005;SANTA CRUZ DE LA ZARZA                  ;39.9731900;-3.1804240;Avenida Castilla la Mancha, S/N;45370;SANTA CRUZ DE LA ZARZA;TOLEDO;ESPAÑA;NO;NO;
66006;TARANCÓN                                ;40.0065020;-3.0096910;Glorieta Estacion Ferrocarril, S/N;16400;TARANCÓN;CUENCA;ESPAÑA;NO;NO;
66008;HUELVES                                 ;40.0435340;-2.8856920;;;HUELVES;CUENCA;ESPAÑA;NO;NO;
66009;PAREDES DE MELO                         ;40.1123290;-2.7965780;;;PAREDES;CUENCA;ESPAÑA;NO;NO;
66010;VELLISCA                                ;40.1123040;-2.7963100;;;VELLISCA;CUENCA;ESPAÑA;NO;NO;
66011;HUETE                                   ;40.1471100;-2.6815970;Paseo Estacion Ferrocarril, S/N;16500;HUETE;CUENCA;ESPAÑA;NO;NO;
66012;CARACENILLA                             ;40.1534330;-2.5684190;;;HUETE;CUENCA;ESPAÑA;NO;NO;
66013;CASTILLEJO DEL ROMERAL                  ;40.1371940;-2.5069210;Calle Estacion Ferrocarril, S/N;16541;HUETE;CUENCA;ESPAÑA;NO;NO;
66014;CUEVAS DE VELASCO                       ;40.1554910;-2.4085160;Calle Estacion Ferrocarril, S/N;16542;VILLAR Y VELASCO;CUENCA;ESPAÑA;NO;NO;
66015;VILLAR DEL SAZ DE NAVALÓN               ;40.1692570;-2.3570930;;;FUENTENAVA DE JÁBAGA;CUENCA;ESPAÑA;NO;NO;
66016;CHILLARÓN                               ;40.1029000;-2.2209660;Calle Estacion Ferrocarril, S/N;16190;CHILLARÓN DE CUENCA;CUENCA;ESPAÑA;NO;NO;
66100;CUENCA                                  ;40.0673400;-2.1364710;Calle Mariano Catalina, 10;16004;FUENTE OBEJUNA;CUENCA;ESPAÑA;NO;NO;CUENC
66101;LA MELGOSA (APD)                        ;;;;;CUENCA;CUENCA;ESPAÑA;NO;NO;
66102;LOS PALANCARES                          ;39.9845679;-1.9743310;;;CAÑADA DEL HOYO;CUENCA;ESPAÑA;NO;NO;
66103;CAÑADA DEL HOYO                         ;39.9538410;-1.8895520;Calle Estacion Ferrocarril, S/N;16340;CAÑADA DEL HOYO;CUENCA;ESPAÑA;NO;NO;
66104;CARBONERAS DE GUADAZAÓN                 ;39.9000580;-1.8068330;Carretera Camporrobles, S/N;16350;CARBONERAS DE GUADAZAÓN;CUENCA;ESPAÑA;NO;NO;
66105;ARGUISUELAS                             ;39.8385300;-1.8123040;Calle Estacion Ferrocarril, S/N;16360;ARGUISUELAS;CUENCA;ESPAÑA;NO;NO;
66108;YÉMEDA-CARDENETE                        ;39.7508980;-1.6818950;Carretera Cuv - 5014 - Estacion Ferrocarril, S/N;16373;YÉMEDA;CUENCA;ESPAÑA;NO;NO;
66109;VILLORA                                 ;39.7470230;-1.6110020;Carretera Cm-2109 - Estacion Ferrocarril, S/N;16371;VÍLLORA;CUENCA;ESPAÑA;NO;NO;
66110;ENGUIDANOS (APD)                        ;39.6921550;-1.4901860;;;ENGUÍDANOS;CUENCA;ESPAÑA;NO;NO;
66112;CAMPORROBLES                            ;39.6448290;-1.4027850;Calle Estacion Ferrocarril, 1;46330;CAMPORROBLES;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
66113;LAS CUEVAS                              ;39.6191690;-1.2836780;Calle Estacion Ferrocarril, S/N;46313;UTIEL;VALENCIA/VALÈNCIA;ESPAÑA;NO;NO;
66200;UTIEL                                   ;39.5717140;-1.2036330;Calle Actor Rabal, S/N;46300;UTIEL;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
66201;SAN ANTONIO DE REQUENA                  ;39.5222444;-1.1503527;Calle Estacion Ferrocarril, S/N;46390;REQUENA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
66202;REQUENA                                 ;39.4912   ;-1.104675 ;Calle Ferrocarril, S/N;46340;REQUENA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
66203;EL REBOLLAR                             ;39.4772611;-1.0115972;Calle Despoblado, S/N;46340;REQUENA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
66204;SIETE AGUAS                             ;39.4568638;-0.9030444;Calle Estacion de Ferrocarril, S/N;46392;SIETE AGUAS;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
66205;VENTA MINA-SIETE AGUAS                  ;39.4542861;-0.8701861;Carretera N-Iii - Estacion de Ferrocarril, S/N;46392;BUÑOL;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
66206;BUÑOL                                   ;39.427175 ;-0.7868888;Calle Estacion Ferrocarril, S/N;46370;BUÑOL;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
66207;CHIVA                                   ;39.4710444;-0.7228888;Avenida Estacion Ferrocarril, S/N;46370;CHIVA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
66208;CHESTE                                  ;39.4908222;-0.6862916;Plaza Maestro Serrano, 2;46380;CHESTE;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
66209;LORIGUILLA-REVA                         ;39.4857027;-0.5673694;Poligono Numero 2 - Estacion Ferroraccil, S/N;46393;LORIGUILLA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
66210;CIRCUIT RICARDO TORMO                   ;39.4955527;-0.6255277;Carretera Cv-383 - Estacion Ferrocarril, S/N;46380;BUÑOL;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
66211;ALDAIA                                  ;39.4610444;-0.4632388;Carrer Lluis Portavella, 1;46960;ALDAIA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
66212;VALENCIA SANT ISIDRE                    ;39.4526833;-0.4058694;Calle dels Gremis, S/N;46014;VALENCIA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;VALEN
66214;XIRIVELLA-ALQUERIES                     ;39.4625527;-0.4321861;Carrer de Joan Fuster, S/N;46950;XIRIVELLA;VALENCIA/VALÈNCIA;ESPAÑA;SI;NO;
67003;CADRETE (APT-CGD)                       ;41.5664960;-0.9671050;;;ZARAGOZA;ZARAGOZA;ESPAÑA;NO;NO;
67004;MARÍA DE HUERVA                         ;41.5397590;-0.9980820;Calle Estacion Ferrocarril, S/N;50430;MARÍA DE HUERVA;ZARAGOZA;ESPAÑA;NO;NO;
67005;BOTORRITA (APD-CGD)                     ;41.5088700;-1.0403650;;;BOTORRITA;ZARAGOZA;ESPAÑA;NO;NO;
67006;MUEL-MOZOTA                             ;41.4759660;-1.0767250;;;MUEL;ZARAGOZA;ESPAÑA;NO;NO;
67007;ARAÑALES DE MUEL                        ;41.4689460;-1.0863940;Calle Escalera Arañales, 8;50450;MUEL;ZARAGOZA;ESPAÑA;NO;NO;
67009;LONGARES                                ;41.4047870;-1.1587910;Calle Camino Estacion Ferrocarril, S/N;50460;LONGARES;ZARAGOZA;ESPAÑA;NO;NO;
67010;CARIÑENA                                ;41.3355860;-1.2284220;Calle Camino Estacion Ferrocarril, 1;50400;CARIÑENA;ZARAGOZA;ESPAÑA;NO;NO;
67011;ENCINACORBA                             ;41.2886500;-1.2785340;Calle Estacion Ferrocarril, 9;50470;ENCINACORBA;ZARAGOZA;ESPAÑA;NO;NO;
67013;VILLARREAL DE HUERVA                    ;41.1964980;-1.2870960;Calle Camino de la Estacion, S/N;50490;VILLARREAL DE HUERVA;ZARAGOZA;ESPAÑA;NO;NO;
